ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0043410	positive regulation of MAPK cascade	15	-0.604397510744306	-1.70763186508239	0.00718172797061811	0.02077017729632	0.00799480508656465	41	tags=73%, list=39%, signal=52%	Apoe/Csf1r/Tlr4/Ccl2/Trem2/Fcgr2b/Ccl6/Cd74/Tnf/Il1b/Gpnmb
GO:0007267	cell-cell signaling	14	-0.604994461014139	-1.68868091923255	0.00750783893734218	0.021337357806336	0.00821312280055352	46	tags=86%, list=44%, signal=56%	Cx3cr1/Apoe/Spp1/Tspo/Ccl2/Nos2/Fcgr2b/Lgals3/Cd68/Tnf/Il1b/Gpnmb
GO:0070661	leukocyte proliferation	14	-0.604874355876063	-1.68834567772533	0.00766843290788546	0.021337357806336	0.00821312280055352	23	tags=57%, list=22%, signal=51%	Trem2/Fcgr2b/Lgals3/Csf2/Cd74/Arg1/Il1b/Gpnmb
GO:0060627	regulation of vesicle-mediated transport	14	-0.604395604395604	-1.68700937046601	0.00766843290788546	0.021337357806336	0.00821312280055352	51	tags=100%, list=49%, signal=59%	Anxa2/Axl/Mertk/Apoe/Apoc1/Ccl2/Trem2/B2m/Fcgr2b/Lgals3/Clec7a/Tnf/Il1b
GO:0043069	negative regulation of programmed cell death	19	-0.571868097520468	-1.67111060241617	0.00743581308118182	0.021337357806336	0.00821312280055352	46	tags=79%, list=44%, signal=54%	Cx3cr1/Axl/Mertk/Apoe/Csf1r/Spp1/Ccl2/Fn1/Trem2/Fcgr2b/Lgals3/Csf2/Cd74/Tnf/Il1b
GO:0060548	negative regulation of cell death	23	-0.549840870612651	-1.65395502202909	0.00763544186677234	0.021337357806336	0.00821312280055352	46	tags=74%, list=44%, signal=53%	Cx3cr1/Ctsb/Axl/Mertk/Apoe/Csf1r/Spp1/Ccl2/Fn1/Trem2/Fcgr2b/Lgals3/Csf2/Cd74/Tnf/Il1b/Gpnmb
GO:2000026	regulation of multicellular organismal development	24	-0.540560470708894	-1.63644187956059	0.0076963106515391	0.021337357806336	0.00821312280055352	48	tags=75%, list=46%, signal=53%	Anxa2/Cx3cr1/Axl/Apoe/Csf1r/Vim/Tspo/Ccl2/C1qc/Fn1/Trem2/B2m/Itgax/Lgals3/Cst7/Cd74/Tnf/Il1b
GO:0008104	protein localization	18	-0.575148574716557	-1.66644197132397	0.00783331304010053	0.0215684372747974	0.00830206933593928	51	tags=89%, list=49%, signal=55%	Cd63/Tmsb4x/Anxa2/Apoe/Tspo/Tlr4/Ccl2/Nos2/Ctsd/Cd33/Trem2/Lgals3/Cd74/Cd68/Tnf/Il1b
GO:0001818	negative regulation of cytokine production	13	-0.617131318366314	-1.70608339315571	0.00802424551545956	0.0219438550830935	0.00844657422679953	46	tags=92%, list=44%, signal=59%	Cx3cr1/Axl/Mertk/Tspo/Tlr4/Cd33/Fn1/Trem2/Fcgr2b/Arg1/Tnf/Gpnmb
GO:0032496	response to lipopolysaccharide	11	-0.638297872340426	-1.70958408077761	0.008485521319843	0.0225905931826284	0.00869551505065821	46	tags=100%, list=44%, signal=63%	Axl/Vim/Tlr4/Ccl2/Nos2/Trem2/B2m/Cd68/Tnf/Il1b
GO:0071222	cellular response to lipopolysaccharide	11	-0.638297872340426	-1.70958408077761	0.008485521319843	0.0225905931826284	0.00869551505065821	46	tags=100%, list=44%, signal=63%	Axl/Vim/Tlr4/Ccl2/Nos2/Trem2/B2m/Cd68/Tnf/Il1b
GO:0009617	response to bacterium	18	-0.571122641956578	-1.65477718830984	0.00838121648177762	0.0225905931826284	0.00869551505065821	46	tags=83%, list=44%, signal=57%	Cx3cr1/Axl/Vim/Tlr4/Ccl2/Nos2/Trem2/B2m/Fcgr2b/H2-K1/Cd52/Cd68/Tnf/Il1b/Lyz2
GO:0051240	positive regulation of multicellular organismal process	28	-0.537134639668661	-1.64379871725934	0.00845546888777034	0.0225905931826284	0.00869551505065821	48	tags=75%, list=46%, signal=56%	Anxa2/Cx3cr1/Axl/Apoe/Csf1r/Vim/Tspo/Tlr4/Ccl2/Nos2/Fn1/Trem2/B2m/Itgax/Lgals3/Cst7/Csf2/Cd74/Clec7a/Tnf/Il1b
GO:0010646	regulation of cell communication	31	-0.52208378465188	-1.61255698933852	0.00857289544936595	0.0226730524384547	0.00872725506272018	46	tags=65%, list=44%, signal=51%	Cx3cr1/Axl/Apoe/Csf1r/Spp1/Tspo/Tlr4/Ccl2/Nos2/Fn1/Trem2/Fcgr2b/Lgals3/Ccl6/Csf2/Cd74/Arg1/Tnf/Il1b/Gpnmb
GO:0008285	negative regulation of cell population proliferation	19	-0.563633160939317	-1.64704650460996	0.00884191936514103	0.0232317097044882	0.00894229203079279	41	tags=68%, list=39%, signal=51%	Apoe/Ifitm3/Csf1r/Tspo/Ccl2/Trem2/B2m/Fcgr2b/Lgals3/Arg1/Tnf/Il1b/Gpnmb
GO:0048699	generation of neurons	15	-0.597003268897621	-1.68674057620204	0.00933058000796774	0.024356449111708	0.00937522393145084	46	tags=87%, list=44%, signal=57%	Cx3cr1/Axl/Lgals1/Apoe/Csf1r/Vim/Ctsz/Fn1/B2m/H2-D1/Fcgr2b/H2-K1/Il1b
GO:0022407	regulation of cell-cell adhesion	12	-0.61343339048427	-1.66253459568468	0.010088704176471	0.0261655424447829	0.01007157564646	22	tags=58%, list=21%, signal=52%	B2m/Lgals3/Cd74/Arg1/Tnf/Il1b/Gpnmb
GO:0003008	system process	14	-0.592624798541009	-1.65415430065706	0.0105710008968596	0.0269227583889778	0.0103630413280433	46	tags=86%, list=44%, signal=56%	Cx3cr1/Apoe/Tspo/Tlr4/Ccl2/Nos2/Trem2/B2m/Ctss/Itgax/Cst7/Il1b
GO:0008150	biological_process	104	-0.99620840266651	-1.22896445318996	0.0105815816553694	0.0269227583889778	0.0103630413280433	104	tags=99%, list=99%, signal=99%	Psat1/Ank/Timp2/Rxra/Eef2/Atp6v0c/Anxa5/Rpl38/Rpl21/Rpl9/Rpl14/Igf1/Rps6/Rpl37/Fth1/Eef1b2/Rps17/Rps27a/Rpl31/Rpl5/Rps3/Rps29/Fam20c/Rpl28/Rpl17/Rpl36/Rpl27a/Rpl37a/Rplp1/Rps25/Rps14/Rpl13/Rpsa/Rps11/Rps23/Rpl35/Rpl41/Rps27/Rplp2/Lpl/Eef1a1/Rpl18a/Rps28/Cd9/Csf1/Rpl32/Rps18/Rps9/Rps19/Rps16/Rpl10/Fau/Tmem119/Cd63/Tmsb4x/Ctsl/Anxa2/Rplp0/Cx3cr1/Ctsb/Axl/Mertk/Lgals1/Apoe/Ifitm3/Csf1r/Vim/Spp1/Tspo/Crip1/Apoc1/Tlr4/Ccl2/Nos2/C1qb/C1qc/Ctsz/Ctsd/Ftl1/Cd33/Fn1/Trem2/B2m/Capg/H2-D1/Fcgr2b/Ctss/Itgax/H2-K1/Cd52/Lgals3/Ccl6/Cst7/Csf2/Cd74/Arg1/Clec7a/Cd68/Tnf/Cybb/Il1b/Gpnmb/Lyz2
GO:0009987	cellular process	104	-0.99620840266651	-1.22896445318996	0.0105815816553694	0.0269227583889778	0.0103630413280433	104	tags=99%, list=99%, signal=99%	Psat1/Ank/Timp2/Rxra/Eef2/Atp6v0c/Anxa5/Rpl38/Rpl21/Rpl9/Rpl14/Igf1/Rps6/Rpl37/Fth1/Eef1b2/Rps17/Rps27a/Rpl31/Rpl5/Rps3/Rps29/Fam20c/Rpl28/Rpl17/Rpl36/Rpl27a/Rpl37a/Rplp1/Rps25/Rps14/Rpl13/Rpsa/Rps11/Rps23/Rpl35/Rpl41/Rps27/Rplp2/Lpl/Eef1a1/Rpl18a/Rps28/Cd9/Csf1/Rpl32/Rps18/Rps9/Rps19/Rps16/Rpl10/Fau/Tmem119/Cd63/Tmsb4x/Ctsl/Anxa2/Rplp0/Cx3cr1/Ctsb/Axl/Mertk/Lgals1/Apoe/Ifitm3/Csf1r/Vim/Spp1/Tspo/Crip1/Apoc1/Tlr4/Ccl2/Nos2/C1qb/C1qc/Ctsz/Ctsd/Ftl1/Cd33/Fn1/Trem2/B2m/Capg/H2-D1/Fcgr2b/Ctss/Itgax/H2-K1/Cd52/Lgals3/Ccl6/Cst7/Csf2/Cd74/Arg1/Clec7a/Cd68/Tnf/Cybb/Il1b/Gpnmb/Lyz2
GO:0043085	positive regulation of catalytic activity	19	-0.557757572545594	-1.62987688437278	0.0111892767399169	0.0282898694933748	0.0108892663407334	44	tags=74%, list=42%, signal=52%	Axl/Mertk/Apoe/Csf1r/Tlr4/Ccl2/Nos2/Ctsd/Cd33/Trem2/Ccl6/Cd74/Tnf/Il1b
GO:0019221	cytokine-mediated signaling pathway	13	-0.604184978461802	-1.67029273587435	0.0115893267208673	0.0291181833861792	0.0112080988682072	46	tags=92%, list=44%, signal=59%	Cx3cr1/Axl/Ifitm3/Csf1r/Ccl2/Trem2/Ccl6/Csf2/Cd74/Arg1/Tnf/Il1b
GO:0046649	lymphocyte activation	17	-0.558377841861935	-1.61069479038837	0.0117323835912075	0.0292788596303157	0.0112699459692496	44	tags=76%, list=42%, signal=53%	Axl/Mertk/Lgals1/Tlr4/Ccl2/B2m/Fcgr2b/Lgals3/Cd74/Arg1/Clec7a/Il1b/Gpnmb
GO:0008284	positive regulation of cell population proliferation	23	-0.533897727717938	-1.6059970715256	0.0117989434331123	0.0292788596303157	0.0112699459692496	39	tags=65%, list=37%, signal=52%	Csf1r/Vim/Tspo/Tlr4/Ccl2/Ctsz/Fn1/Itgax/Lgals3/Csf2/Cd74/Arg1/Clec7a/Tnf/Il1b
GO:0010604	positive regulation of macromolecule metabolic process	31	-0.515609525232798	-1.59255998390769	0.0119109391075446	0.0293754449155394	0.0113071233374818	52	tags=74%, list=50%, signal=53%	Tmem119/Tmsb4x/Anxa2/Cx3cr1/Apoe/Csf1r/Vim/Spp1/Tlr4/Ccl2/Nos2/Ctsd/Cd33/Fn1/Trem2/B2m/Itgax/Csf2/Cd74/Clec7a/Tnf/Il1b/Gpnmb
GO:0031344	regulation of cell projection organization	11	-0.624828292766459	-1.67350785396835	0.0122750709379374	0.029550774481022	0.0113746107586023	42	tags=91%, list=40%, signal=61%	Lgals1/Apoe/Vim/Ctsz/Fn1/Trem2/B2m/H2-D1/Fcgr2b/H2-K1
GO:0120035	regulation of plasma membrane bounded cell projection organization	11	-0.624828292766459	-1.67350785396835	0.0122750709379374	0.029550774481022	0.0113746107586023	42	tags=91%, list=40%, signal=61%	Lgals1/Apoe/Vim/Ctsz/Fn1/Trem2/B2m/H2-D1/Fcgr2b/H2-K1
GO:0070374	positive regulation of ERK1 and ERK2 cascade	11	-0.624218189469848	-1.67187378478418	0.0124398345334786	0.029550774481022	0.0113746107586023	41	tags=82%, list=39%, signal=56%	Apoe/Csf1r/Tlr4/Ccl2/Trem2/Ccl6/Cd74/Il1b/Gpnmb
GO:0031175	neuron projection development	11	-0.623711454170368	-1.67051657110903	0.0124398345334786	0.029550774481022	0.0113746107586023	42	tags=91%, list=40%, signal=61%	Lgals1/Apoe/Csf1r/Vim/Ctsz/Fn1/B2m/H2-D1/Fcgr2b/H2-K1
GO:0048666	neuron development	11	-0.623711454170368	-1.67051657110903	0.0124398345334786	0.029550774481022	0.0113746107586023	42	tags=91%, list=40%, signal=61%	Lgals1/Apoe/Csf1r/Vim/Ctsz/Fn1/B2m/H2-D1/Fcgr2b/H2-K1
GO:0030334	regulation of cell migration	20	-0.543608902477201	-1.6052701983693	0.0125191235895024	0.029550774481022	0.0113746107586023	51	tags=85%, list=49%, signal=54%	Cd63/Tmsb4x/Cx3cr1/Apoe/Csf1r/Vim/Tlr4/Ccl2/Fn1/Trem2/Itgax/Lgals3/Cd74/Clec7a/Tnf/Il1b/Gpnmb
GO:0035556	intracellular signal transduction	25	-0.526262194129612	-1.60145022061874	0.0120700780678715	0.029550774481022	0.0113746107586023	46	tags=68%, list=44%, signal=50%	Cx3cr1/Axl/Mertk/Apoe/Csf1r/Crip1/Tlr4/Ccl2/Nos2/Fn1/Trem2/Fcgr2b/Ccl6/Cd74/Tnf/Il1b/Gpnmb
GO:0010628	positive regulation of gene expression	23	-0.530790477522506	-1.59665027258774	0.0125701055628228	0.029550774481022	0.0113746107586023	39	tags=61%, list=37%, signal=49%	Csf1r/Vim/Tlr4/Ccl2/Nos2/Fn1/Trem2/B2m/Itgax/Csf2/Cd74/Clec7a/Tnf/Il1b
GO:0007159	leukocyte cell-cell adhesion	12	-0.60351519132113	-1.63565417233082	0.0127133558461482	0.0297137735473928	0.0114373519546131	22	tags=83%, list=21%, signal=74%	Cx3cr1/Lgals1/Ccl2/B2m/Lgals3/Cd74/Arg1/Tnf/Il1b/Gpnmb
GO:0033554	cellular response to stress	11	-0.619752670271635	-1.65991356861476	0.0134284167356147	0.0310480600756266	0.0119509422129278	37	tags=91%, list=35%, signal=66%	Axl/Spp1/Crip1/Tlr4/Trem2/B2m/Fcgr2b/Cd74/Tnf/Il1b
GO:0055085	transmembrane transport	11	-0.618726590096644	-1.65716536842675	0.0135931805306226	0.0310480600756266	0.0119509422129278	32	tags=64%, list=30%, signal=49%	Ccl2/Trem2/Ctss/Arg1/Tnf/Cybb/Il1b
GO:0051960	regulation of nervous system development	14	-0.582126222655783	-1.62485032199455	0.0134759584356802	0.0310480600756266	0.0119509422129278	48	tags=86%, list=46%, signal=54%	Anxa2/Cx3cr1/Apoe/Vim/Tspo/Fn1/Trem2/B2m/Itgax/Cst7/Tnf/Il1b
GO:0031325	positive regulation of cellular metabolic process	29	-0.520209065944716	-1.60031966667251	0.0135662078853968	0.0310480600756266	0.0119509422129278	52	tags=76%, list=50%, signal=53%	Tmem119/Tmsb4x/Anxa2/Cx3cr1/Axl/Mertk/Apoe/Csf1r/Vim/Spp1/Tspo/Tlr4/Nos2/Ctsd/Cd33/Trem2/B2m/Csf2/Cd74/Tnf/Il1b/Gpnmb
GO:0070201	regulation of establishment of protein localization	11	-0.614237788435912	-1.64514279371126	0.0147465277344567	0.0333729000915839	0.0128458138608611	41	tags=82%, list=39%, signal=56%	Apoe/Tlr4/Ccl2/Nos2/Ctsd/Cd33/Trem2/Tnf/Il1b
GO:0050863	regulation of T cell activation	10	-0.61126945832731	-1.60026188738659	0.0147770552644327	0.0333729000915839	0.0128458138608611	22	tags=70%, list=21%, signal=61%	Ccl2/B2m/Lgals3/Cd74/Arg1/Il1b/Gpnmb
GO:0006812	cation transport	13	-0.595160859848203	-1.64534521101808	0.0149931357343844	0.0336717350012432	0.0129608406524817	36	tags=69%, list=34%, signal=52%	Tspo/Ccl2/Cd33/Trem2/B2m/Ctss/Lgals3/Csf2/Arg1
GO:0009968	negative regulation of signal transduction	12	-0.596524636084704	-1.61670828496328	0.0156660981630389	0.0344140517024134	0.0132465713544246	23	tags=83%, list=22%, signal=73%	Cx3cr1/Apoe/Tlr4/Trem2/Lgals3/Csf2/Cd74/Arg1/Tnf/Il1b
GO:0040012	regulation of locomotion	21	-0.526361589646219	-1.5634385334959	0.0156547591585435	0.0344140517024134	0.0132465713544246	51	tags=81%, list=49%, signal=52%	Cd63/Tmsb4x/Cx3cr1/Apoe/Csf1r/Vim/Tlr4/Ccl2/Fn1/Trem2/Itgax/Lgals3/Cd74/Clec7a/Tnf/Il1b/Gpnmb
GO:0051270	regulation of cellular component movement	21	-0.526361589646219	-1.5634385334959	0.0156547591585435	0.0344140517024134	0.0132465713544246	51	tags=81%, list=49%, signal=52%	Cd63/Tmsb4x/Cx3cr1/Apoe/Csf1r/Vim/Tlr4/Ccl2/Fn1/Trem2/Itgax/Lgals3/Cd74/Clec7a/Tnf/Il1b/Gpnmb
GO:2000145	regulation of cell motility	21	-0.526361589646219	-1.5634385334959	0.0156547591585435	0.0344140517024134	0.0132465713544246	51	tags=81%, list=49%, signal=52%	Cd63/Tmsb4x/Cx3cr1/Apoe/Csf1r/Vim/Tlr4/Ccl2/Fn1/Trem2/Itgax/Lgals3/Cd74/Clec7a/Tnf/Il1b/Gpnmb
GO:0050866	negative regulation of cell activation	11	-0.609323686577263	-1.63198111689403	0.0162294040699182	0.0354577197614518	0.0136482974729862	23	tags=91%, list=22%, signal=79%	Axl/Mertk/Apoe/Trem2/Fcgr2b/Lgals3/Cst7/Cd74/Arg1/Gpnmb
GO:0022618	ribonucleoprotein complex assembly	10	0.473684210526316	1.7165172261195	0.0171227919618753	0.0365940960578526	0.0140857086161412	60	tags=100%, list=57%, signal=47%	Rpl38/Rpl5/Rps25/Rps14/Rpsa/Rps27/Rps28/Rps19/Rpl10/Rplp0
GO:0042255	ribosome assembly	10	0.473684210526316	1.7165172261195	0.0171227919618753	0.0365940960578526	0.0140857086161412	60	tags=100%, list=57%, signal=47%	Rpl38/Rpl5/Rps25/Rps14/Rpsa/Rps27/Rps28/Rps19/Rpl10/Rplp0
GO:0071826	ribonucleoprotein complex subunit organization	10	0.473684210526316	1.7165172261195	0.0171227919618753	0.0365940960578526	0.0140857086161412	60	tags=100%, list=57%, signal=47%	Rpl38/Rpl5/Rps25/Rps14/Rpsa/Rps27/Rps28/Rps19/Rpl10/Rplp0
GO:0044403	symbiotic process	11	-0.606382978723404	-1.62410487673873	0.017054848049282	0.0365940960578526	0.0140857086161412	49	tags=100%, list=47%, signal=60%	Cx3cr1/Ctsb/Axl/Lgals1/Apoe/Ifitm3/Csf1r/Fn1/Cd74/Arg1
GO:0009056	catabolic process	21	-0.524187271365243	-1.55698021083059	0.0172046869525725	0.0365940960578526	0.0140857086161412	49	tags=76%, list=47%, signal=51%	Ctsl/Anxa2/Ctsb/Apoe/Vim/Spp1/Tspo/Apoc1/Nos2/Ctsz/Ctsd/Trem2/Ctss/Arg1/Tnf/Il1b
GO:1902533	positive regulation of intracellular signal transduction	20	-0.527319042797008	-1.55716644921974	0.0179728892059529	0.0380268497936477	0.0146372006275627	46	tags=70%, list=44%, signal=49%	Cx3cr1/Axl/Apoe/Csf1r/Tlr4/Ccl2/Fn1/Trem2/Fcgr2b/Ccl6/Cd74/Tnf/Il1b/Gpnmb
GO:0010648	negative regulation of cell communication	14	-0.57089916096633	-1.59351296921574	0.0183271119855392	0.0383723907197227	0.0147702053830826	46	tags=79%, list=44%, signal=51%	Cx3cr1/Apoe/Tspo/Tlr4/Trem2/Lgals3/Csf2/Cd74/Arg1/Tnf/Il1b
GO:0023057	negative regulation of signaling	14	-0.57089916096633	-1.59351296921574	0.0183271119855392	0.0383723907197227	0.0147702053830826	46	tags=79%, list=44%, signal=51%	Cx3cr1/Apoe/Tspo/Tlr4/Trem2/Lgals3/Csf2/Cd74/Arg1/Tnf/Il1b
GO:0097190	apoptotic signaling pathway	10	-0.602028800490512	-1.57607047335607	0.0186256097589233	0.038583813226598	0.0148515856096096	23	tags=60%, list=22%, signal=52%	Trem2/Lgals3/Csf2/Cd74/Tnf/Il1b
GO:0051223	regulation of protein transport	10	-0.601177807899599	-1.57384263260411	0.0186256097589233	0.038583813226598	0.0148515856096096	41	tags=80%, list=39%, signal=54%	Apoe/Tlr4/Ccl2/Nos2/Cd33/Trem2/Tnf/Il1b
GO:0007155	cell adhesion	22	-0.515944303211484	-1.54478865455365	0.0187160288039468	0.038583813226598	0.0148515856096096	46	tags=73%, list=44%, signal=52%	Cx3cr1/Axl/Mertk/Lgals1/Spp1/Ccl2/Cd33/Fn1/B2m/Itgax/Lgals3/Cd74/Arg1/Tnf/Il1b/Gpnmb
GO:0051641	cellular localization	14	-0.568854918510107	-1.58780701081023	0.0189758426682497	0.0389198405746753	0.0149809284223024	51	tags=93%, list=49%, signal=55%	Cd63/Tmsb4x/Anxa2/Apoe/Tspo/Ccl2/Ftl1/Trem2/Fcgr2b/Lgals3/Cd74/Cd68/Tnf
GO:0032944	regulation of mononuclear cell proliferation	11	-0.601109472239555	-1.60998058912108	0.0193729142659333	0.0395325458624629	0.0152167694207438	19	tags=55%, list=18%, signal=50%	Fcgr2b/Lgals3/Cd74/Arg1/Il1b/Gpnmb
GO:0010942	positive regulation of cell death	18	-0.535317032097809	-1.55103361021455	0.0196789050203184	0.039954140495798	0.0153790485804721	42	tags=67%, list=40%, signal=48%	Lgals1/Apoe/Tspo/Tlr4/Ccl2/Nos2/Ctsz/Ctsd/Fcgr2b/Clec7a/Tnf/Il1b
GO:0007417	central nervous system development	11	-0.597174008313559	-1.59944004563833	0.0200352202614937	0.0404731585181933	0.015578827709281	46	tags=91%, list=44%, signal=57%	Cx3cr1/Axl/Csf1r/Vim/Tlr4/Trem2/B2m/Capg/Fcgr2b/Il1b
GO:1901700	response to oxygen-containing compound	20	-0.520823443178618	-1.53798502588318	0.0210985361273219	0.0424080576159171	0.016323604266928	46	tags=70%, list=44%, signal=49%	Cx3cr1/Axl/Vim/Spp1/Tspo/Tlr4/Ccl2/Nos2/Trem2/B2m/Fcgr2b/Cd68/Tnf/Il1b
GO:0033993	response to lipid	15	-0.565420009685154	-1.59750695284057	0.0219589333758757	0.0436103483090476	0.0167863870160513	46	tags=80%, list=44%, signal=52%	Cx3cr1/Axl/Vim/Spp1/Tlr4/Ccl2/Nos2/Trem2/B2m/Cd68/Tnf/Il1b
GO:0071396	cellular response to lipid	15	-0.565420009685154	-1.59750695284057	0.0219589333758757	0.0436103483090476	0.0167863870160513	46	tags=80%, list=44%, signal=52%	Cx3cr1/Axl/Vim/Spp1/Tlr4/Ccl2/Nos2/Trem2/B2m/Cd68/Tnf/Il1b
GO:0006629	lipid metabolic process	11	-0.594311079070046	-1.59177212369906	0.022022141061534	0.0436103483090476	0.0167863870160513	41	tags=82%, list=39%, signal=56%	Apoe/Csf1r/Spp1/Tspo/Apoc1/Trem2/Cd74/Tnf/Il1b
GO:1901701	cellular response to oxygen-containing compound	18	-0.530309470974484	-1.53652464610211	0.0231423239505563	0.0456039913143316	0.0175537751327749	46	tags=72%, list=44%, signal=49%	Cx3cr1/Axl/Vim/Spp1/Tlr4/Ccl2/Nos2/Trem2/B2m/Fcgr2b/Cd68/Tnf/Il1b
GO:0030335	positive regulation of cell migration	15	-0.561046608517375	-1.58515058296788	0.0242028739665458	0.0465528963375665	0.0179190252988276	33	tags=73%, list=31%, signal=59%	Csf1r/Tlr4/Ccl2/Fn1/Trem2/Itgax/Lgals3/Cd74/Clec7a/Il1b/Gpnmb
GO:0040017	positive regulation of locomotion	15	-0.561046608517375	-1.58515058296788	0.0242028739665458	0.0465528963375665	0.0179190252988276	33	tags=73%, list=31%, signal=59%	Csf1r/Tlr4/Ccl2/Fn1/Trem2/Itgax/Lgals3/Cd74/Clec7a/Il1b/Gpnmb
GO:0051272	positive regulation of cellular component movement	15	-0.561046608517375	-1.58515058296788	0.0242028739665458	0.0465528963375665	0.0179190252988276	33	tags=73%, list=31%, signal=59%	Csf1r/Tlr4/Ccl2/Fn1/Trem2/Itgax/Lgals3/Cd74/Clec7a/Il1b/Gpnmb
GO:2000147	positive regulation of cell motility	15	-0.561046608517375	-1.58515058296788	0.0242028739665458	0.0465528963375665	0.0179190252988276	33	tags=73%, list=31%, signal=59%	Csf1r/Tlr4/Ccl2/Fn1/Trem2/Itgax/Lgals3/Cd74/Clec7a/Il1b/Gpnmb
GO:1901565	organonitrogen compound catabolic process	16	-0.545009153281355	-1.55088695538719	0.0241513784900212	0.0465528963375665	0.0179190252988276	49	tags=81%, list=47%, signal=51%	Ctsl/Anxa2/Ctsb/Apoe/Apoc1/Nos2/Ctsz/Ctsd/Trem2/Ctss/Arg1/Tnf/Il1b
GO:0032943	mononuclear cell proliferation	12	-0.579667246417939	-1.57102118356208	0.0248928681805043	0.0476520619455368	0.0183421133961611	19	tags=50%, list=18%, signal=46%	Fcgr2b/Lgals3/Cd74/Arg1/Il1b/Gpnmb
GO:0034613	cellular protein localization	11	-0.585106382978723	-1.56711874071281	0.0269894563145804	0.0496112550907072	0.0190962411582455	51	tags=100%, list=49%, signal=57%	Tmsb4x/Anxa2/Apoe/Tspo/Ccl2/Trem2/Lgals3/Cd74/Cd68/Tnf
GO:0070727	cellular macromolecule localization	11	-0.585106382978723	-1.56711874071281	0.0269894563145804	0.0496112550907072	0.0190962411582455	51	tags=100%, list=49%, signal=57%	Tmsb4x/Anxa2/Apoe/Tspo/Ccl2/Trem2/Lgals3/Cd74/Cd68/Tnf
GO:0070997	neuron death	13	-0.565757161962371	-1.5640575512163	0.0262250680191628	0.0496112550907072	0.0190962411582455	46	tags=85%, list=44%, signal=54%	Cx3cr1/Axl/Apoe/Tlr4/Ccl2/Ctsz/Trem2/Fcgr2b/Tnf/Il1b/Gpnmb
GO:1901214	regulation of neuron death	13	-0.565757161962371	-1.5640575512163	0.0262250680191628	0.0496112550907072	0.0190962411582455	46	tags=85%, list=44%, signal=54%	Cx3cr1/Axl/Apoe/Tlr4/Ccl2/Ctsz/Trem2/Fcgr2b/Tnf/Il1b/Gpnmb
GO:0043068	positive regulation of programmed cell death	15	-0.537568599740294	-1.51881709349494	0.0266524520255864	0.0496112550907072	0.0190962411582455	42	tags=67%, list=40%, signal=47%	Lgals1/Tspo/Tlr4/Ccl2/Nos2/Ctsz/Ctsd/Clec7a/Tnf/Il1b
GO:0044248	cellular catabolic process	20	-0.511774706347718	-1.51126422072098	0.027027027027027	0.0496112550907072	0.0190962411582455	49	tags=75%, list=47%, signal=49%	Ctsl/Anxa2/Ctsb/Apoe/Vim/Tspo/Apoc1/Nos2/Ctsz/Ctsd/Trem2/Ctss/Arg1/Tnf/Il1b
GO:1901575	organic substance catabolic process	20	-0.511748408285121	-1.51118656287547	0.027027027027027	0.0496112550907072	0.0190962411582455	49	tags=75%, list=47%, signal=49%	Ctsl/Anxa2/Ctsb/Apoe/Vim/Spp1/Apoc1/Nos2/Ctsz/Ctsd/Trem2/Ctss/Arg1/Tnf/Il1b
GO:0051171	regulation of nitrogen compound metabolic process	37	-0.480788418219757	-1.50519270108136	0.0264427724239805	0.0496112550907072	0.0190962411582455	54	tags=70%, list=51%, signal=53%	Rpl10/Tmem119/Tmsb4x/Anxa2/Cx3cr1/Ctsb/Apoe/Csf1r/Vim/Spp1/Tspo/Apoc1/Tlr4/Nos2/Ctsz/Ctsd/Cd33/Fn1/Trem2/Fcgr2b/Cst7/Csf2/Cd74/Tnf/Il1b/Gpnmb
GO:0080090	regulation of primary metabolic process	37	-0.480788418219757	-1.50519270108136	0.0264427724239805	0.0496112550907072	0.0190962411582455	54	tags=70%, list=51%, signal=53%	Rpl10/Tmem119/Tmsb4x/Anxa2/Cx3cr1/Ctsb/Apoe/Csf1r/Vim/Spp1/Tspo/Apoc1/Tlr4/Nos2/Ctsz/Ctsd/Cd33/Fn1/Trem2/Fcgr2b/Cst7/Csf2/Cd74/Tnf/Il1b/Gpnmb
